Text,Problem,Question,Numbers,Equation,Answer,Constants
李刚有81张邮票，送给小明18张，剩下的邮票贴在集邮册里，每页贴9张，一共可以贴多少页？,李刚有 [NUM] 张邮票，送给小明 [NUM] 张，剩下的邮票贴在集邮册里，每页贴 [NUM] 张，一共可以贴多少页？,一共可以贴多少页？,81 18 9,( n0 - n1 ) / n2,7.0,
用1000个鸡蛋孵小鸡，上午孵出了437只小鸡，下午比上午少孵出108只。下午孵出了多少只小鸡？,用 [NUM] 个鸡蛋孵小鸡，上午孵出了 [NUM] 只小鸡，下午比上午少孵出 [NUM] 只。下午孵出了多少只小鸡？,下午孵出了多少只小鸡？,1000 437 108,n1 - n2,329.0,
少先队员参加植树活动，有808棵树苗，每行栽8棵，如果栽4行，每行栽多少棵？,少先队员参加植树活动，有 [NUM] 棵树苗，每行栽 [NUM] 棵，如果栽 [NUM] 行，每行栽多少棵？,每行栽多少棵？,808 8 4,n0 / n2,202.0,
工程队修路，第一周修了640米，第二周修的比第一周少280米，两周一共修了多少米？,工程队修路，第一周修了 [NUM] 米，第二周修的比第一周少 [NUM] 米，两周一共修了多少米？,两周一共修了多少米？,640 280,( n0 + n0 ) - n1,1000.0,
学校给面积为250平方米的小操场上铺上了水泥砖，如果每平方米的费用是15元，给小操场铺砖花了多少钱？,学校给面积为 [NUM] 平方米的小操场上铺上了水泥砖，如果每平方米的费用是 [NUM] 元，给小操场铺砖花了多少钱？,给小操场铺砖花了多少钱？,250 15,n1 * n0,3750.0,
"1美元可以兑换6.31元人民币,100元人民币可以兑换多少美元？(保留两位小数)"," [NUM] 美元可以兑换 [NUM] 元人民币, [NUM] 元人民币可以兑换多少美元？(保留两位小数)", [NUM] 元人民币可以兑换多少美元？(保留两位小数),1 6.31 100,n2 / n1,15.8479,
一辆客车限乘54人(不包括司机)，有870名游客，16辆车能坐多少人?,一辆客车限乘 [NUM] 人(不包括司机)，有 [NUM] 名游客， [NUM] 辆车能坐多少人?, [NUM] 辆车能坐多少人?,54 870 16,n0 * n2,864.0,
小红的妈妈每月工资中应缴纳所得税的部分是600元，如果按5%的税率缴纳个人所得税，应缴纳个人所得税是多少元？,小红的妈妈每月工资中应缴纳所得税的部分是 [NUM] 元，如果按 [NUM] 的税率缴纳个人所得税，应缴纳个人所得税是多少元？,应缴纳个人所得税是多少元？,600 0.05,n0 * n1,30.0,
一桶油连桶重810克，空桶重120克．油重多少克？,一桶油连桶重 [NUM] 克，空桶重 [NUM] 克．油重多少克？,油重多少克？,810 120,n0 - n1,690.0,
"商店运进8箱电饭锅,每箱5个,每个卖160元。一共可以卖多少元?","商店运进 [NUM] 箱电饭锅,每箱 [NUM] 个,每个卖 [NUM] 元。一共可以卖多少元?",一共可以卖多少元?,8 5 160,n2 * ( n0 * n1 ),6400.0,
一头牛重490千克，一头大象的质量是这头牛的9倍，需要用多少千克运载质量的汽车可以运走这头大象？,一头牛重 [NUM] 千克，一头大象的质量是这头牛的 [NUM] 倍，需要用多少千克运载质量的汽车可以运走这头大象？,需要用多少千克运载质量的汽车可以运走这头大象？,490 9,n0 * n1,4410.0,
一头猪的体重是0.21吨，一头牛的体重是一头猪的4.6倍，一头猪比一头牛轻多少吨？,一头猪的体重是 [NUM] 吨，一头牛的体重是一头猪的 [NUM] 倍，一头猪比一头牛轻多少吨？,一头猪比一头牛轻多少吨？,0.21 4.6,( n0 * n1 ) - n0,0.756,
把一袋重3千克的水果平均分给5个小朋友，每人分得这袋水果多少千克？,把一袋重 [NUM] 千克的水果平均分给 [NUM] 个小朋友，每人分得这袋水果多少千克？,每人分得这袋水果多少千克？,3 5,n0 / n1,0.6,
小婷家有一只小猫．小婷抱着小猫称一称，结果是27千克；妈妈抱着小猫称一称，结果是62千克．小婷的体重是25千克，妈妈的体重是多少千克？,小婷家有一只小猫．小婷抱着小猫称一称，结果是 [NUM] 千克；妈妈抱着小猫称一称，结果是 [NUM] 千克．小婷的体重是 [NUM] 千克，妈妈的体重是多少千克？,妈妈的体重是多少千克？,27 62 25,n1 - ( n0 - n2 ),60.0,
爸爸月工资4800元，按规定，月工资超过3500元的部分按5%缴纳个人收入所得税，爸爸实际每个月收入多少元？,爸爸月工资 [NUM] 元，按规定，月工资超过 [NUM] 元的部分按 [NUM] 缴纳个人收入所得税，爸爸实际每个月收入多少元？,爸爸实际每个月收入多少元？,4800 3500 0.05,n0 - ( ( n0 - n1 ) * n2 ),4735.0,
客车每小时行90千米，小轿车每小时行125千米，两车同时从同一地点向相反的方向开出，5小时后两车相距多少千米？,客车每小时行 [NUM] 千米，小轿车每小时行 [NUM] 千米，两车同时从同一地点向相反的方向开出， [NUM] 小时后两车相距多少千米？, [NUM] 小时后两车相距多少千米？,90 125 5,( n0 + n1 ) * n2,1075.0,
工厂里有2排机器，第1排有6台，第2排有5台，一共有多少台机器？,工厂里有 [NUM] 排机器，第 [NUM] 排有 [NUM] 台，第 [NUM] 排有 [NUM] 台，一共有多少台机器？,一共有多少台机器？,2 1 6 2 5,n2 + n4,11.0,
李阿姨买6个碟子用了36元，买120个这样的碟子需要多少元？,李阿姨买 [NUM] 个碟子用了 [NUM] 元，买 [NUM] 个这样的碟子需要多少元？,买 [NUM] 个这样的碟子需要多少元？,6 36 120,( n1 / n0 ) * n2,720.0,
"成人票每张160元，儿童票每张100元．2个老师带着20个学生进园,买门票共需多少元？","成人票每张 [NUM] 元，儿童票每张 [NUM] 元． [NUM] 个老师带着 [NUM] 个学生进园,买门票共需多少元？",买门票共需多少元？,160 100 2 20,( n0 * n2 ) + ( n3 * n1 ),2320.0,
爸爸本月收入768元，比妈妈多125元，爸爸、妈妈本月一共收入多少元？,爸爸本月收入 [NUM] 元，比妈妈多 [NUM] 元，爸爸、妈妈本月一共收入多少元？,爸爸、妈妈本月一共收入多少元？,768 125,( n0 + n0 ) - n1,1411.0,
学校环形跑道一圈200米，小明每天坚持跑5圈，一个星期(7天)一共能跑多少米？,学校环形跑道一圈 [NUM] 米，小明每天坚持跑 [NUM] 圈，一个星期( [NUM] 天)一共能跑多少米？,一个星期( [NUM] 天)一共能跑多少米？,200 5 7,( n0 * n1 ) * n2,7000.0,
三(1)班同学去植树，共有150棵树苗，如果每行栽20棵，栽8行，需要多少树苗?,三( [NUM] )班同学去植树，共有 [NUM] 棵树苗，如果每行栽 [NUM] 棵，栽 [NUM] 行，需要多少树苗?,需要多少树苗?,1 150 20 8,n2 * n3,160.0,
"一篇稿件有3700个字,小飞前10分钟打了400个字,后10分钟打了480个字,还剩多少个字没有打?","一篇稿件有 [NUM] 个字,小飞前 [NUM] 分钟打了 [NUM] 个字,后 [NUM] 分钟打了 [NUM] 个字,还剩多少个字没有打?",还剩多少个字没有打?,3700 10 400 10 480,( n0 - n2 ) - n4,2820.0,
一块平行四边形街头广告牌，底是15米，高是8米，要粉刷这块广告牌，每平方米要用油漆0.5kg，至少需要准备多少千克油漆？,一块平行四边形街头广告牌，底是 [NUM] 米，高是 [NUM] 米，要粉刷这块广告牌，每平方米要用油漆 [NUM] kg，至少需要准备多少千克油漆？,至少需要准备多少千克油漆？,15 8 0.5,( n0 * n1 ) * n2,60.0,
修路队修一条公路，前3天修了22.5千米，照这样计算，8天可以完工，这条路全长多少千米？,修路队修一条公路，前 [NUM] 天修了 [NUM] 千米，照这样计算， [NUM] 天可以完工，这条路全长多少千米？,这条路全长多少千米？,3 22.5 8,( n1 / n0 ) * ( n0 + n2 ),82.5,
有956个座位的礼堂举办音乐会，每张入场券15元．已售出542张入场券，剩余的票，按每张12元售出最多可以收款多少元？,有 [NUM] 个座位的礼堂举办音乐会，每张入场券 [NUM] 元．已售出 [NUM] 张入场券，剩余的票，按每张 [NUM] 元售出最多可以收款多少元？,按每张 [NUM] 元售出最多可以收款多少元？,956 15 542 12,( n0 - n2 ) * n3,4968.0,
有720节电池，每9节装一盒，每5盒装一箱。一共可以装多少箱？,有 [NUM] 节电池，每 [NUM] 节装一盒，每 [NUM] 盒装一箱。一共可以装多少箱？,一共可以装多少箱？,720 9 5,( n0 / n1 ) / n2,16.0,
小玲的房间地板面积是14平方米，如果选用边长0.6米的正方形地砖铺地，需要多少块？,小玲的房间地板面积是 [NUM] 平方米，如果选用边长 [NUM] 米的正方形地砖铺地，需要多少块？,需要多少块？,14 0.6,n0 / ( n1 * n1 ),38.8889,
猴妈妈昨天摘了125个桃，今天摘桃的个数是昨天的2倍。今天摘了多少个桃？,猴妈妈昨天摘了 [NUM] 个桃，今天摘桃的个数是昨天的 [NUM] 倍。今天摘了多少个桃？,今天摘了多少个桃？,125 2,n0 * n1,250.0,
一块长方形菜地的长是300m，宽是120m，它的占地面积是多少平方米？,一块长方形菜地的长是 [NUM] m，宽是 [NUM] m，它的占地面积是多少平方米？,它的占地面积是多少平方米？,300 120,n0 * n1,36000.0,
长方形的操场长是100米，比宽的3倍少2米．扩建后长和宽各增加15米．扩建后操场的面积是多少平方米？,长方形的操场长是 [NUM] 米，比宽的 [NUM] 倍少 [NUM] 米．扩建后长和宽各增加 [NUM] 米．扩建后操场的面积是多少平方米？,扩建后操场的面积是多少平方米？,100 3 2 15,( n0 + n3 ) * ( ( ( n0 + n2 ) / n1 ) + n3 ),5635.0,
"一辆卡车每次运货5吨,18辆这样的卡车运720吨货物,需要运多少次？","一辆卡车每次运货 [NUM] 吨, [NUM] 辆这样的卡车运 [NUM] 吨货物,需要运多少次？",需要运多少次？,5 18 720,( n2 / n1 ) / n0,8.0,
张莹有1000元钱，打算存入银行两年，存两年期，年利率是2.25%，求2年后的利息是多少？,张莹有 [NUM] 元钱，打算存入银行两年，存两年期，年利率是 [NUM] ，求 [NUM] 年后的利息是多少？,求 [NUM] 年后的利息是多少？,1000 0.0225 2,( n0 * n1 ) * n2,45.0,
张阿姨为幼儿园购买45千克饼干，每千克饼干18.2元，请你帮张阿姨算一算，她需要带多少钱？,张阿姨为幼儿园购买 [NUM] 千克饼干，每千克饼干 [NUM] 元，请你帮张阿姨算一算，她需要带多少钱？,她需要带多少钱？,45 18.2,n0 * n1,819.0,
一根钢材长8.4米，锯下两段，第一段钢材长2.8米，比第二段钢材短1.9米，那么还剩下多少米？,一根钢材长 [NUM] 米，锯下两段，第一段钢材长 [NUM] 米，比第二段钢材短 [NUM] 米，那么还剩下多少米？,那么还剩下多少米？,8.4 2.8 1.9,n0 - ( ( n1 + n2 ) + n1 ),0.9,
"学校组织植树活动，把学生分成18个小组，一共要植576棵树,平均每组植树多少棵","学校组织植树活动，把学生分成 [NUM] 个小组，一共要植 [NUM] 棵树,平均每组植树多少棵",平均每组植树多少棵,18 576,n1 / n0,32.0,
一辆汽车上午行2.5小时，平均每小时行45千米，下午共行了139千米。这辆汽车一天共行了多少千米？,一辆汽车上午行 [NUM] 小时，平均每小时行 [NUM] 千米，下午共行了 [NUM] 千米。这辆汽车一天共行了多少千米？,这辆汽车一天共行了多少千米？,2.5 45 139,( n0 * n1 ) + n2,251.5,
学校要为图书馆增添《百科知识》、《世界地理》、两种新书，《百科知识》一套125元，《世界地理》一套75元，每种买3套，一共要花多少钱？,学校要为图书馆增添《百科知识》、《世界地理》、两种新书，《百科知识》一套 [NUM] 元，《世界地理》一套 [NUM] 元，每种买 [NUM] 套，一共要花多少钱？,一共要花多少钱？,125 75 3,n2 * ( n0 + n1 ),600.0,
老师为学校去买课外读物，他发现如果买30本，还剩下160元；如果买35本，还剩下20元。张老师共带了多少钱？,老师为学校去买课外读物，他发现如果买 [NUM] 本，还剩下 [NUM] 元；如果买 [NUM] 本，还剩下 [NUM] 元。张老师共带了多少钱？,张老师共带了多少钱？,30 160 35 20,( n0 * ( ( n1 - n3 ) / ( n2 - n0 ) ) ) + n1,1000.0,
畅畅从甲地出发坐动车去乙地，动车每小时行驶220千米，甲地离乙地的距离为880千米，需要多久到达？,畅畅从甲地出发坐动车去乙地，动车每小时行驶 [NUM] 千米，甲地离乙地的距离为 [NUM] 千米，需要多久到达？,需要多久到达？,220 880,n1 / n0,4.0,
学校组织秋游，小明去学校附近的超市买食品．芝麻饼干每袋7.55元；果汁每瓶4.5元；奶油饼干每包8.68元；汽水每瓶3.6元；夹心面包每只2.8元；火腿每根9.8元．如果他想改买一袋芝麻饼干、一只夹心面包和一瓶汽水，一共需要多少元？,学校组织秋游，小明去学校附近的超市买食品．芝麻饼干每袋 [NUM] 元；果汁每瓶 [NUM] 元；奶油饼干每包 [NUM] 元；汽水每瓶 [NUM] 元；夹心面包每只 [NUM] 元；火腿每根 [NUM] 元．如果他想改买一袋芝麻饼干、一只夹心面包和一瓶汽水，一共需要多少元？,一共需要多少元？,7.55 4.5 8.68 3.6 2.8 9.8,( n0 + n4 ) + n3,13.95,
世界记录保持者博尔特100米用了约9.6秒，贝利跑50米用了约5.6秒。贝利平均每秒跑多少米？,世界记录保持者博尔特 [NUM] 米用了约 [NUM] 秒，贝利跑 [NUM] 米用了约 [NUM] 秒。贝利平均每秒跑多少米？,贝利平均每秒跑多少米？,100 9.6 50 5.6,n2 / n3,8.9286,
一颗柳树高500厘米，左边一棵柏树比它高138厘米，右边的一棵杨树比柏树又高398厘米，最高的那棵比最矮的那棵树高多少厘米？,一颗柳树高 [NUM] 厘米，左边一棵柏树比它高 [NUM] 厘米，右边的一棵杨树比柏树又高 [NUM] 厘米，最高的那棵比最矮的那棵树高多少厘米？,最高的那棵比最矮的那棵树高多少厘米？,500 138 398,( ( n0 + n1 ) + n2 ) - n0,536.0,
停车场上有小轿车58辆，大轿车比小轿车多12辆，大轿车有多少辆？,停车场上有小轿车 [NUM] 辆，大轿车比小轿车多 [NUM] 辆，大轿车有多少辆？,大轿车有多少辆？,58 12,n0 + n1,70.0,
"赵叔叔的米店里有大米910千克,上午卖出去420千克,下午又进了300千克大米到米店,现在米店里有大米多少千克？","赵叔叔的米店里有大米 [NUM] 千克,上午卖出去 [NUM] 千克,下午又进了 [NUM] 千克大米到米店,现在米店里有大米多少千克？",现在米店里有大米多少千克？,910 420 300,( n0 - n1 ) + n2,790.0,
奶牛场养了25头奶牛，每头奶牛每天吃24千克草．照这样计算，这些奶牛30天一共吃草多少千克？,奶牛场养了 [NUM] 头奶牛，每头奶牛每天吃 [NUM] 千克草．照这样计算，这些奶牛 [NUM] 天一共吃草多少千克？,这些奶牛 [NUM] 天一共吃草多少千克？,25 24 30,( n1 * n0 ) * n2,18000.0,
水果店有87个苹果，每3个装一袋，能正好装几袋？,水果店有 [NUM] 个苹果，每 [NUM] 个装一袋，能正好装几袋？,能正好装几袋？,87 3,n0 / n1,29.0,
农科所有一块长方形试验田，面积是120平方米，长是15米，宽是多少米？,农科所有一块长方形试验田，面积是 [NUM] 平方米，长是 [NUM] 米，宽是多少米？,宽是多少米？,120 15,n0 / n1,8.0,
